"","January-1978","February-1978","March-1978","April-1978","May-1978","June-1978","July-1978","August-1978","September-1978","October-1978","November-1978","December-1978","January-1979","February-1979","March-1979","April-1979","May-1979","June-1979","July-1979","August-1979","September-1979","October-1979","November-1979","December-1979","January-1980","February-1980","March-1980","April-1980","May-1980","June-1980","July-1980","August-1980","September-1980","October-1980","November-1980","December-1980","January-1981","February-1981","March-1981","April-1981","May-1981","June-1981","July-1981","August-1981","September-1981","October-1981","November-1981","December-1981","January-1982","February-1982","March-1982","April-1982","May-1982","June-1982","July-1982","August-1982","September-1982","October-1982","November-1982","December-1982","January-1983","February-1983","March-1983","April-1983","May-1983","June-1983","July-1983","August-1983","September-1983","October-1983","November-1983","December-1983","January-1984","February-1984","March-1984","April-1984","May-1984","June-1984","July-1984","August-1984","September-1984","October-1984","November-1984","December-1984","January-1985","February-1985","March-1985","April-1985","May-1985","June-1985","July-1985","August-1985","September-1985","October-1985","November-1985","December-1985","January-1986","February-1986","March-1986","April-1986","May-1986","June-1986","July-1986","August-1986","September-1986","October-1986","November-1986","December-1986","January-1987","February-1987","March-1987","April-1987","May-1987","June-1987","July-1987","August-1987","September-1987","October-1987","November-1987","December-1987","January-1988","February-1988","March-1988","April-1988","May-1988","June-1988","July-1988","August-1988","September-1988","October-1988","November-1988","December-1988","January-1989","February-1989","March-1989","April-1989","May-1989","June-1989","July-1989","August-1989","September-1989","October-1989","November-1989","December-1989","January-1990","February-1990","March-1990","April-1990","May-1990","June-1990","July-1990","August-1990","September-1990","October-1990","November-1990","December-1990","January-1991","February-1991","March-1991","April-1991","May-1991","June-1991","July-1991","August-1991","September-1991","October-1991","November-1991","December-1991","January-1992","February-1992","March-1992","April-1992","May-1992","June-1992","July-1992","August-1992","September-1992","October-1992","November-1992","December-1992","January-1993","February-1993","March-1993","April-1993","May-1993","June-1993","July-1993","August-1993","September-1993","October-1993","November-1993","December-1993","January-1994","February-1994","March-1994","April-1994","May-1994","June-1994","July-1994","August-1994","September-1994","October-1994","November-1994","December-1994","January-1995","February-1995","March-1995","April-1995","May-1995","June-1995","July-1995","August-1995","September-1995","October-1995","November-1995","December-1995","January-1996","February-1996","March-1996","April-1996","May-1996","June-1996","July-1996","August-1996","September-1996","October-1996","November-1996","December-1996","January-1997","February-1997","March-1997","April-1997","May-1997","June-1997","July-1997","August-1997","September-1997","October-1997","November-1997","December-1997","January-1998","February-1998","March-1998","April-1998","May-1998","June-1998","July-1998","August-1998","September-1998","October-1998","November-1998","December-1998","January-1999","February-1999","March-1999","April-1999","May-1999","June-1999","July-1999","August-1999","September-1999","October-1999","November-1999","December-1999","January-2000","February-2000","March-2000","April-2000","May-2000","June-2000","July-2000","August-2000","September-2000","October-2000","November-2000","December-2000","January-2001","February-2001","March-2001","April-2001","May-2001","June-2001","July-2001","August-2001","September-2001","October-2001","November-2001","December-2001","January-2002","February-2002","March-2002","April-2002","May-2002","June-2002","July-2002","August-2002","September-2002","October-2002","November-2002","December-2002","January-2003","February-2003","March-2003","April-2003","May-2003","June-2003","July-2003","August-2003","September-2003","October-2003","November-2003","December-2003","January-2004","February-2004","March-2004","April-2004","May-2004","June-2004","July-2004","August-2004","September-2004","October-2004","November-2004","December-2004","January-2005","February-2005","March-2005","April-2005","May-2005","June-2005","July-2005","August-2005","September-2005","October-2005","November-2005","December-2005","January-2006","February-2006","March-2006","April-2006","May-2006","June-2006","July-2006","August-2006","September-2006","October-2006","November-2006","December-2006","January-2007","February-2007","March-2007","April-2007","May-2007","June-2007","July-2007","August-2007","September-2007","October-2007","November-2007","December-2007","January-2008","February-2008","March-2008","April-2008","May-2008","June-2008","July-2008","August-2008","September-2008","October-2008","November-2008","December-2008","January-2009","February-2009","March-2009","April-2009","May-2009","June-2009","July-2009","August-2009","September-2009","October-2009","November-2009","December-2009","January-2010","February-2010","March-2010","April-2010","May-2010","June-2010","July-2010","August-2010","September-2010","October-2010","November-2010","December-2010","January-2011","February-2011","March-2011","April-2011","May-2011","June-2011","July-2011","August-2011","September-2011","October-2011","November-2011","December-2011","January-2012","February-2012","March-2012","April-2012","May-2012","June-2012","July-2012","August-2012","September-2012","October-2012","November-2012","December-2012","January-2013","February-2013","March-2013","April-2013","May-2013","June-2013","July-2013","August-2013","September-2013","October-2013","November-2013","December-2013","January-2014","February-2014","March-2014","April-2014","May-2014","June-2014","July-2014","August-2014","September-2014","October-2014","November-2014","December-2014","January-2015","February-2015","March-2015","April-2015","May-2015","June-2015","July-2015","August-2015","September-2015","October-2015","November-2015","December-2015","January-2016","February-2016","March-2016","April-2016","May-2016","June-2016","July-2016","August-2016","September-2016","October-2016","November-2016","December-2016","January-2017","February-2017","March-2017","April-2017","May-2017","June-2017","July-2017","August-2017","September-2017","October-2017","November-2017","December-2017","January-2018","February-2018","March-2018","April-2018","May-2018","June-2018","July-2018","August-2018","September-2018","October-2018","November-2018","December-2018","January-2019","February-2019","March-2019","April-2019","May-2019","June-2019","July-2019","August-2019","September-2019","October-2019","November-2019","December-2019","January-2020","February-2020","March-2020","April-2020","May-2020","June-2020","July-2020","August-2020","September-2020","October-2020","November-2020","December-2020","January-2021","February-2021","March-2021","April-2021","May-2021","June-2021","July-2021","August-2021","September-2021","October-2021","November-2021","December-2021","January-2022","February-2022","March-2022","April-2022","May-2022","June-2022","July-2022","August-2022","September-2022","October-2022","November-2022","December-2022","January-2023","February-2023","March-2023","April-2023","May-2023","June-2023","July-2023","August-2023","September-2023","October-2023","November-2023","December-2023","January-2024","February-2024","March-2024","April-2024","May-2024","June-2024","July-2024","August-2024","September-2024","October-2024","November-2024","December-2024"
"Baffin",0,0,0,0,0,0,0,0,0,0,101578.77,-32130.6094736842,-181185.286111111,-287429.041578947,-161139.491052632,-197826.353684211,-155671.319473684,-50662.9342105264,-2559.27578947367,9952.89210526322,-4443.81473684209,-48728.2547368421,-6988.60999999999,-31660.4394736842,-166939.636111111,-229064.001578948,-176545.571052632,-113663.183684211,-111539.259473684,-84084.5642105264,8886.0742105263,-3936.52789473679,-24999.9847368421,-11052.1147368421,-53982.84,-86787.0394736842,-149363.176111111,-162355.961578947,-343250.511052632,-187651.203684211,-85269.2894736838,-99029.8942105264,-91341.3257894737,-45624.0478947368,-15311.5447368421,-98584.1647368421,-41882.34,-72840.1894736842,-190977.166111111,-41424.1615789474,27182.1189473686,10899.9863157894,69451.9305263162,87061.7057894736,10859.7742105263,-3167.3178947368,16194.6952631579,76070.7152631579,101265.96,201902.420526316,297249.573888889,210272.218421052,260270.858947369,296551.706315789,173449.320526316,116623.355789474,171039.044210526,154303.142105263,77863.8752631579,108462.825263158,147624.44,163597.460526316,331410.983888889,310005.868421053,198054.598947369,202272.096315789,208489.090526316,125475.075789474,57080.4142105263,-20759.9978947368,-15952.3847368421,-73059.2847368421,-80262.2499999999,151704.880526316,119020.623888889,-21080.7915789473,103977.458947368,29931.5663157895,32522.9205263162,-32885.7842105264,-200026.925789474,-86687.5378947368,-26230.2047368421,-99354.9047368421,-98889.5499999999,-165333.579473684,-158134.966111111,-202467.181578947,-109442.711052631,-135165.603684211,-165034.609473684,-114610.124210526,22169.1842105263,78651.7621052632,-11708.3847368421,174738.705263158,139875.76,132849.400526316,2865.80388888903,-84494.0715789474,-136323.981052632,16035.4263157893,-3901.31947368383,78441.6457894737,61851.9642105263,-25354.0378947368,-27290.4947368421,24177.3252631579,-19037.35,0,0,-78986.9915789475,-147783.181052631,-159979.483684211,-61803.5394736838,-67319.5542105264,-91900.8257894737,-22411.9378947368,-42089.9247368421,-154577.434736842,-110376.37,-61239.4894736842,-94271.5961111109,-9190.08157894737,15983.2789473685,15041.6663157893,-50279.0894736839,28243.2957894737,-15979.5857894737,4688.70210526322,1208.04526315791,10875.6652631579,1769.74000000011,-35720.1494736841,61152.3338888891,137604.278421052,190889.038947369,139095.166315789,139282.420526316,63500.7057894736,-48021.2557894737,-81589.7778947368,-17186.8747368421,63486.1752631578,63995.0700000001,68604.5505263158,178010.493888889,178306.768421052,71110.7789473685,111120.716315789,124503.340526316,88522.5457894737,-399.145789473667,-62933.0078947368,-20271.3147368421,-73063.6247368421,-23521.9999999999,7200.62052631588,28667.5938888891,93330.5184210525,62309.0689473685,-26975.5036842106,122410.680526316,53087.2757894737,67477.4742105263,35984.5121052632,18526.7452631579,-103627.824736842,-12109.6699999999,120649.170526316,334486.063888889,310989.448421053,304948.968947368,309808.806315789,168506.820526316,47575.5657894736,85769.5442105263,55231.9021052632,10316.7952631579,-29207.7647368421,87812.4600000001,78999.7205263159,14266.9238888891,177848.168421053,94250.0189473685,67395.5263157894,-15741.8394736839,-73562.4342105264,-72208.2557894737,-60282.6178947368,-13371.7047368421,-6159.31473684215,-85836.9299999999,-29618.0494736842,-60369.4961111108,-79004.0615789474,-3622.13105263142,-41987.5936842107,-127888.519473684,-130316.674210526,-25005.5757894737,-29741.1878947368,3206.79526315791,23636.9852631579,-82530.37,-113597.529473684,-94549.5561111108,-114335.751578948,-190073.591052632,-200705.903684211,-152644.029473684,24259.1957894736,144624.584210526,165641.922105263,86757.1352631579,158729.145263158,42198.28,-117600.709473684,-271339.516111111,-108525.171578947,-60795.0210526315,-134197.833684211,-108843.709473684,-60318.4042105264,-82315.8857894737,-61966.8378947368,4782.54526315791,57237.1452631579,-70702.2,-178980.439473684,-193157.276111111,-189096.781578948,-194565.581052632,-133519.813684211,-104191.019473684,-153677.124210526,-129352.165789474,-61602.9778947368,-13327.5147368421,-89683.7347368421,-149013.32,-202288.919473684,-223304.766111111,-202960.041578947,-220902.781052632,-213592.423684211,-84348.8494736839,-61665.1942105263,-91557.5457894737,-5211.48789473678,-3434.4447368421,-59032.5147368421,12305.4900000001,-116202.559473684,-145189.516111111,-119701.941578947,-90490.0110526315,-157119.223684211,-109436.399473684,-160668.584210526,-186871.645789474,-76284.7878947368,-10156.4047368421,-77721.0247368421,-151012.5,-207187.639473684,-220507.416111111,-153682.821578947,-274168.901052631,-180271.123684211,-84143.4094736837,-126864.944210526,-177074.595789474,-79778.0178947368,-9212.5947368421,-103774.294736842,-137149.22,-191676.449473684,-304218.396111111,-243178.001578948,-151269.621052631,-155819.393684211,-165846.539473684,-184709.434210526,-193565.005789474,-83526.3978947368,-21717.5747368421,-149435.644736842,-287805.28,-228097.649473684,-331637.586111111,-237132.791578947,-145808.481052632,-123896.813684211,-131161.269473684,-231922.194210526,-303134.865789474,-91909.0878947368,-26982.3347368421,-158523.024736842,-223603.37,-236745.359473684,-378320.236111111,-422004.401578947,-330335.621052631,-240614.863684211,-247705.869473684,-217165.054210526,-128196.325789474,-51320.4478947368,-23175.4947368421,-152353.604736842,-121672.83,-163544.479473684,-161969.646111111,-210208.321578947,-366050.701052631,-309270.903684211,-243353.209473684,-205501.004210526,-188021.155789474,-91063.2478947368,-31765.1847368421,-75292.3547368421,-152828.6,-245848.959473684,-266461.336111111,-314998.931578947,-426374.671052631,-304361.103684211,-248465.639473684,-267849.744210526,-268095.685789474,-91119.1878947368,-29674.9547368421,-155663.844736842,-317363.71,-227488.399473684,-286376.986111111,-352204.621578947,-287067.121052631,-171756.603684211,-82110.2094736837,-111866.504210526,-217513.755789474,-89680.6378947368,-29899.5447368421,-116876.364736842,-117125.91,-96363.4194736842,-8341.60611111089,10681.4384210526,54893.7889473685,-36798.1236842107,-163724.499473684,-207256.684210526,-221494.505789474,-109112.807894737,-28059.7947368421,-95200.0047368421,-58586.62,-90156.0694736842,-190727.416111111,-194278.611578947,-59651.3810526314,-34909.4536842105,-40940.8494736839,-242457.824210526,-256701.335789474,-106713.777894737,-31842.5147368421,-111057.724736842,-80196.34,-193096.359473684,-364108.486111111,-455806.431578947,-371717.741052632,-261135.533684211,-219927.579473684,-241566.534210526,-246615.145789474,-104416.327894737,-17364.0447368421,-124168.054736842,-288852.74,-379859.439473684,-557557.316111111,-518141.561578947,-347327.081052632,-226482.073684211,-208639.149473684,-152062.944210526,-308514.025789474,-114679.267894737,-38226.1347368421,-48142.7347368421,-95192.45,-144006.619473684,-149840.766111111,-197094.591578947,13689.6889473684,-84392.4436842105,-136154.099473684,-277322.604210526,-349271.155789474,-113881.787894737,-37218.5647368421,-165976.554736842,-267344.86,-210087.529473684,-235418.306111111,-254019.031578948,-329472.661052631,-240129.693684211,-108761.699473684,-101934.964210526,-294114.465789474,-96055.9078947368,-11190.0647368421,-116424.394736842,-150119.86,-98005.9894736842,-147265.376111111,-111468.711578947,-8886.19105263148,23557.6863157894,-39466.3094736838,-189126.654210526,-363740.415789474,-120760.537894737,-43214.4647368421,-124130.484736842,-236164.88,-154816.329473684,-104407.726111111,-134708.111578947,10232.1489473686,45977.7663157894,-68909.2994736838,-120124.974210526,-117092.135789474,-35086.6378947368,-2503.3047368421,-116223.024736842,-25546.12,-6791.44947368419,-119580.436111111,-130129.611578947,-86018.5210526315,-106830.403684211,-204146.399473684,-251881.634210526,-245725.615789474,-101894.767894737,-35369.6447368421,-134391.334736842,-218829.55,-95901.2794736841,-125325.146111111,-173319.371578947,-171741.691052631,-40359.0436842106,11890.3605263161,-145096.324210526,-156885.965789474,-60953.2178947368,-8686.5347368421,-78803.1047368421,-66381.6,-189609.469473684,-235873.486111111,-90097.7615789475,-198856.831052632,-155975.303684211,-44544.9594736837,-104718.594210526,-144222.895789474,-79413.0878947368,-16507.0147368421,-58876.5247368421,11333.53,-103831.039473684,-185335.856111111,-214705.071578947,-229580.431052631,-221079.733684211,-202105.769473684,-283342.084210526,-335585.695789474,-108318.447894737,-43745.1547368421,-175412.734736842,-352769.61,-280027.179473684,-297349.746111111,-263942.821578947,-224423.721052632,-298040.033684211,-291265.619473684,-251598.164210526,-311155.295789474,-118578.587894737,-39568.4647368421,-153708.654736842,-244001.74,-225514.119473684,-354448.826111111,-404479.871578947,-312725.291052632,-260765.703684211,-263227.459473684,-240906.744210526,-302534.885789474,-110190.337894737,-37575.4947368421,-172335.044736842,-243463.84,-259972.229473684,-298497.876111111,-109724.821578947,-31626.2710526315,-128478.723684211,-59462.3394736839,-82625.8642105263,-109517.515789474,-57447.0478947368,-9133.5547368421,-82419.0747368421,-33381.6699999999,-201924.519473684,-309540.876111111,-209909.391578947,-298978.451052631,-198102.363684211,-142902.739473684,-89266.6142105263,-174998.735789474,-55914.7778947368,-21986.0547368421,-150777.394736842,-271415.89,-279625.749473684,-372370.876111111,-284741.731578948,-261695.321052632,-280444.013684211,-212284.289473684,-166716.534210526,-171309.685789474,-77374.5478947368,-22213.0247368421,-172971.684736842,0,0
"Barents",0,0,0,0,0,0,0,0,0,0,71575.057,200220.655789474,274838.162222222,318099.689473684,321156.46,312446.354736842,415085.962631579,381780.699473684,146160.427894737,12988.6457894737,-39735.3336842105,-85173.7578947368,-93341.293,50361.1857894736,98023.9422222222,110845.439473684,105534.07,29038.794736842,58361.992631579,113366.899473684,97528.7178947368,10420.3357894737,-676.303684210528,28803.1221052632,153028.237,231389.005789474,108756.292222222,202.099473684328,202932.89,242348.594736842,379147.232631579,287950.859473684,117222.147894737,25227.7057894737,-11153.8636842105,-56546.2178947368,-116692.753,99641.6657894736,279488.452222222,250214.929473684,192500.08,178617.464736842,128577.502631579,215654.989473684,198907.777894737,129415.125789474,135670.956315789,199886.832105263,142944.287,-46104.7542105265,-135469.927777778,-86955.7505263156,-95873.9899999999,-62633.715263158,-48632.027368421,-105186.970526316,-112270.622105263,-46915.8142105263,-42648.5436842105,-106815.287894737,6841.30700000003,69073.9557894736,-86165.7077777778,-223664.590526316,-86174.5899999999,-42854.465263158,-140017.997368421,-150696.620526316,-174195.912105263,-72195.1142105263,-48092.5636842105,-152112.527894737,-207359.233,-203673.424210526,-80851.8777777777,-9466.52052631567,-80496.2699999998,91706.164736842,103600.012631579,37937.9094736842,-70741.8821052632,-39331.7942105263,-31134.9736842105,-84349.8378947368,-68154.713,16406.9757894736,46762.9522222222,39749.4394736843,-1200.17999999982,44305.0947368421,85890.832631579,32323.8794736841,3875.16789473681,-20145.0942105263,-575.623684210528,5018.8421052632,-79668.413,272.275789473555,-1610.5777777778,155901.219473684,126219.55,203983.884736842,152258.862631579,131808.909473684,85269.5678947368,9622.56578947368,12291.3663157895,115938.502105263,13471.937,0,0,22490.4294736843,35859.7000000002,78904.884736842,65677.5326315791,-19318.5605263158,22623.3878947368,39725.5057894737,48669.2463157895,160183.252105263,203007.597,142120.675789474,112229.402222222,63078.7594736844,-36091.8899999998,-138681.065263158,-194763.187368421,-18271.7105263158,80024.5478947368,82272.5357894737,105972.726315789,88500.0421052632,-13815.823,-13544.1842105264,-76264.8377777778,-144272.330526316,-40691.2699999998,-213518.675263158,-246440.187368421,-171749.520526316,-140066.022105263,-19099.1842105263,-21409.1836842105,-98792.0178947368,-41451.423,-71976.9742105264,-104274.277777778,-180663.090526316,-81044.8899999998,-109011.195263158,-40846.167368421,-79609.3105263159,-69824.5621052632,-13755.2442105263,-24859.1536842105,10839.3121052632,15653.467,-113373.864210526,-153944.467777778,-124449.130526316,-218460.85,-175029.675263158,-395922.507368421,-224349.180526316,-53188.2121052632,-8507.32421052632,-15633.4136842105,85560.3221052632,16854.137,-83713.5042105265,-134854.387777778,-146624.660526316,-68443.5099999998,-27585.575263158,-48038.9673684209,-23734.7105263158,68986.5578947368,75178.2857894737,91361.2563157895,135943.212105263,29120.357,-74258.4742105264,28442.7022222222,40203.8694736843,443.450000000186,-32893.115263158,44915.742631579,-76623.2505263159,-88090.8121052632,-49318.8042105263,-40820.0036842105,-8001.24789473682,92060.1670000001,-72254.4842105265,-115643.547777778,-192560.790526316,-204264.66,-432903.705263158,-347060.757368421,-220150.100526316,-122466.802105263,-55467.9442105263,-44400.3436842105,-102973.647894737,35208.627,3864.1957894736,-39974.9677777778,34146.1094736843,-70309.7999999998,-82584.1852631579,-21659.017368421,-46959.4405263159,-6622.3321052632,-26887.4142105263,-35651.4036842105,-45124.4078947368,-170020.733,-146048.044210526,-19487.3277777778,73724.8794736844,-1594.29999999981,136344.134736842,49865.1426315791,-64174.7705263159,16868.8578947368,-33226.9742105263,-37174.8436842105,-90784.4878947368,10739.207,11597.1157894736,27966.4522222222,146273.989473684,183805.31,221301.304736842,270116.782631579,251051.609473684,109415.777894737,-1490.44421052632,27841.5463157895,64864.8121052632,156011.307,49522.6057894736,48805.4222222222,74372.7594736844,43713.3900000001,106773.954736842,211311.952631579,119461.419473684,-33636.8721052632,14514.3057894737,31423.5763157895,-20768.1878947368,-140308.773,-181620.714210526,-193992.607777778,-183368.580526316,-169943.06,-171084.055263158,-214802.277368421,-211166.930526316,-107771.142105263,-74709.1642105263,-45278.7036842105,-155668.237894737,-286548.663,-258314.924210526,-264583.587777778,-171224.360526316,7560.31000000017,-26203.835263158,-116654.157368421,-190683.200526316,-196888.362105263,-68091.1642105263,-48042.2336842105,-153707.997894737,-116393.853,-229410.864210526,-150060.587777778,-69142.4605263157,-40568.6099999999,-154377.075263158,-73626.027368421,-116519.640526316,-163854.092105263,-47295.0142105263,-17901.7336842105,10571.6021052632,11432.587,-19925.6342105264,87635.1422222223,40844.9594736843,93233.3100000002,25882.264736842,73935.6626315791,105163.299473684,57249.3878947368,25115.3057894737,51068.5963157895,7060.4921052632,-44884.753,-13127.6542105264,21078.2622222223,9647.32947368431,-11950.7299999999,-90559.9152631579,-152684.847368421,-148742.330526316,-74172.2721052632,-57918.8342105263,-42986.3936842105,-114117.747894737,-117040.363,-218377.394210526,-318388.267777778,-372169.340526316,-125372.08,-121525.155263158,-108462.857368421,-233622.880526316,-179646.632105263,-77432.7442105263,-47122.7136842105,-87607.8478947368,-168964.983,-348108.694210526,-464884.077777778,-338249.300526316,-179048.86,-330040.795263158,-524587.487368421,-430909.300526316,-234123.922105263,-77887.6642105263,-45063.0636842105,-46830.4678947368,-290386.203,-420363.024210526,-439441.557777778,-259912.530526316,-341347.28,-420130.515263158,-396493.087368421,-295209.730526316,-201747.622105263,-63264.2842105263,-47929.1236842105,-159285.207894737,-349696.343,-400182.304210526,-460287.267777778,-455928.990526316,-322611.33,-334226.515263158,-307627.997368421,-240058.850526316,-150196.312105263,-42057.4442105263,-19477.0136842105,-87298.7878947368,-162501.003,-276857.954210526,-262219.807777778,-266230.080526316,-214643.68,-163329.485263158,-168923.697368421,-286039.050526316,-191727.392105263,-39060.9742105263,-27330.5836842105,-153086.917894737,-377680.283,-344334.314210526,-260566.357777778,-225827.170526316,-51313.2099999998,-64619.355263158,-359073.767368421,-401946.400526316,-232269.452105263,-79738.4442105263,-40676.8936842105,-168113.817894737,-232172.623,-138310.254210526,-147919.087777778,-115201.940526316,-195848.07,-233859.215263158,-240195.877368421,-306175.340526316,-196312.032105263,-72521.0042105263,-48495.4236842105,-164276.517894737,-323609.373,-406757.224210526,-482609.807777778,-501076.660526316,-398459.38,-390810.975263158,-514408.657368421,-472962.480526316,-258496.032105263,-80423.7842105263,-49179.1236842105,-173738.927894737,-414452.553,-436284.574210526,-456965.547777778,-371448.930526316,-143589.72,-211558.495263158,-380111.977368421,-422089.240526316,-259913.192105263,-79932.3942105263,-49038.7636842105,-164565.377894737,-386480.753,-345385.204210526,-326787.127777778,-408635.940526316,-344106.71,-302932.685263158,-316010.427368421,-358639.890526316,-193723.952105263,15893.8857894737,47776.9363157895,-11352.6478947368,-67332.913,-226544.904210526,-214270.687777778,-170541.330526316,-333464.59,-494849.995263158,-418406.597368421,-343453.110526316,-175599.072105263,-70908.8042105263,-48792.8836842105,-169726.887894737,-406797.203,-496542.824210526,-447552.437777778,-513202.840526316,-492101.77,-548321.325263158,-589446.887368421,-500448.620526316,-259785.562105263,-79142.3642105263,-48910.8436842105,-176000.117894737,-426961.003,-528138.334210526,-538365.707777778,-447953.240526316,-348035.8,-373555.215263158,-294699.787368421,-340205.090526316,-190348.922105263,-62418.5242105263,-49266.2436842105,-156356.447894737,-357788.933,-486786.154210526,-512213.567777778,-430659.120526316,-231649.83,-190838.615263158,-317688.677368421,-400033.630526316,-236602.122105263,-79281.8342105263,-48555.6036842105,-175717.467894737,-381230.003,-513987.394210526,-417689.947777778,-303032.130526316,-161482.64,-340187.445263158,-337119.477368421,-301691.880526316,-153833.692105263,-39301.0242105263,-35626.1536842105,-140540.477894737,-228073.083,-278159.254210526,-227137.947777778,-238927.990526316,-192828.4,-263603.115263158,-345760.187368421,-365832.200526316,-211092.202105263,-78701.4442105263,-48958.5036842105,-173453.957894737,-433130.333,-445451.414210526,-405332.457777778,-139958.770526316,-129417.71,-357694.495263158,-333865.717368421,-377997.500526316,-202469.192105263,-78104.3742105263,-49343.2536842105,-169148.117894737,-243528.883,-186703.304210526,-166742.917777778,-219652.940526316,-258215.36,-247990.765263158,-227052.817368421,-451112.420526316,-254121.352105263,-78642.4842105263,-48351.6136842105,-163252.277894737,-372100.713,-460240.834210526,-545559.527777778,-516317.850526316,-322916.34,-340454.505263158,-401450.077368421,-443641.650526316,-213026.282105263,-72846.0842105263,-47263.2936842105,-160056.637894737,-273886.283,-341679.274210526,-239889.097777778,-348450.120526316,-192920.38,-101402.575263158,-184274.127368421,-262521.720526316,-243943.932105263,-76988.4742105263,-44561.5536842105,-160417.507894737,0,0
